TransactionID,CustomerName,Date,Items,Original_Items,Cleaned_Items,Sorted_Items,cleaned_items
4060,Emily Sims,2025-02-09,"Sugar,Coffee","['Sugar', 'Coffee']","['sugar', 'coffee']","['coffee', 'sugar']",coffee; sugar
4061,George Barnett,2025-03-29,"Bananas,Toothpaste,Cheese,Shampoo,Fish,Juice,Potatoes","['Bananas', 'Toothpaste', 'Cheese', 'Shampoo', 'Fish', 'Juice', 'Potatoes']","['bananas', 'toothpaste', 'cheese', 'shampoo', 'fish', 'juice', 'potatoes']","['bananas', 'cheese', 'fish', 'juice', 'potatoes', 'shampoo', 'toothpaste']",bananas; cheese; fish; juice; potatoes; shampoo; toothpaste
4062,Ronald Roberts,2025-06-26,"Yogurt,Pasta,Cereal,Beef","['Yogurt', 'Pasta', 'Cereal', 'Beef']","['yogurt', 'pasta', 'cereal', 'beef']","['beef', 'cereal', 'pasta', 'yogurt']",beef; cereal; pasta; yogurt
4063,Gregory Newton,2025-07-24,"Salt,Oranges","['Salt', 'Oranges']","['salt', 'oranges']","['oranges', 'salt']",oranges; salt
4064,Cory Huynh,2025-10-29,"Milk,Toothpaste","['Milk', 'Toothpaste']","['milk', 'toothpaste']","['milk', 'toothpaste']",milk; toothpaste
4065,Richard Jones,2025-01-05,"Rice,Oil,Fish,Grapes,Carrots,Eggs,Oranges","['Rice', 'Oil', 'Fish', 'Grapes', 'Carrots', 'Eggs', 'Oranges']","['rice', 'oil', 'fish', 'grapes', 'carrots', 'eggs', 'oranges']","['carrots', 'eggs', 'fish', 'grapes', 'oil', 'oranges', 'rice']",carrots; eggs; fish; grapes; oil; oranges; rice
4066,Ryan Cameron,2024-12-27,"Oranges,Coffee,Juice,Apples","['Oranges', 'Coffee', 'Juice', 'Apples']","['oranges', 'coffee', 'juice', 'apples']","['apples', 'coffee', 'juice', 'oranges']",apples; coffee; juice; oranges
4067,Mark Patterson,2025-05-17,"Rice,Yogurt","['Rice', 'Yogurt']","['rice', 'yogurt']","['rice', 'yogurt']",rice; yogurt
4068,Robert Johnson,2025-05-16,"Apples,Toothpaste,Onions,Milk","['Apples', 'Toothpaste', 'Onions', 'Milk']","['apples', 'toothpaste', 'onions', 'milk']","['apples', 'milk', 'onions', 'toothpaste']",apples; milk; onions; toothpaste
4069,Thomas Malone,2025-08-06,"Shampoo,Onions,Beef,Pasta,Sugar,Cereal,Oil","['Shampoo', 'Onions', 'Beef', 'Pasta', 'Sugar', 'Cereal', 'Oil']","['shampoo', 'onions', 'beef', 'pasta', 'sugar', 'cereal', 'oil']","['beef', 'cereal', 'oil', 'onions', 'pasta', 'shampoo', 'sugar']",beef; cereal; oil; onions; pasta; shampoo; sugar
4070,Kristin Trevino,2024-12-14,"Shampoo,Carrots,Apples","['Shampoo', 'Carrots', 'Apples']","['shampoo', 'carrots', 'apples']","['apples', 'carrots', 'shampoo']",apples; carrots; shampoo
4071,Cameron Moore,2025-10-13,"Cheese,Cereal,Butter,Beef,Milk,Apples,Toothpaste","['Cheese', 'Cereal', 'Butter', 'Beef', 'Milk', 'Apples', 'Toothpaste']","['cheese', 'cereal', 'butter', 'beef', 'milk', 'apples', 'toothpaste']","['apples', 'beef', 'butter', 'cereal', 'cheese', 'milk', 'toothpaste']",apples; beef; butter; cereal; cheese; milk; toothpaste
4072,Joshua Gray DDS,2024-12-22,"Carrots,Flour","['Carrots', 'Flour']","['carrots', 'flour']","['carrots', 'flour']",carrots; flour
4073,Amber Levine,2025-03-09,"Soap,Cereal,Rice","['Soap', 'Cereal', 'Rice']","['soap', 'cereal', 'rice']","['cereal', 'rice', 'soap']",cereal; rice; soap
4074,Amanda Adams,2025-04-14,"Carrots,Onions,Tomatoes,Oil,Cereal,Yogurt","['Carrots', 'Onions', 'Tomatoes', 'Oil', 'Cereal', 'Yogurt']","['carrots', 'onions', 'tomatoes', 'oil', 'cereal', 'yogurt']","['carrots', 'cereal', 'oil', 'onions', 'tomatoes', 'yogurt']",carrots; cereal; oil; onions; tomatoes; yogurt
4075,Robert Collins,2024-11-28,"Bananas,Potatoes,Chicken,Eggs,Bread","['Bananas', 'Potatoes', 'Chicken', 'Eggs', 'Bread']","['bananas', 'potatoes', 'chicken', 'eggs', 'bread']","['bananas', 'bread', 'chicken', 'eggs', 'potatoes']",bananas; bread; chicken; eggs; potatoes
4076,Kenneth Smith,2025-04-01,"Bananas,Shampoo,Toothpaste,Rice,Apples,Grapes","['Bananas', 'Shampoo', 'Toothpaste', 'Rice', 'Apples', 'Grapes']","['bananas', 'shampoo', 'toothpaste', 'rice', 'apples', 'grapes']","['apples', 'bananas', 'grapes', 'rice', 'shampoo', 'toothpaste']",apples; bananas; grapes; rice; shampoo; toothpaste
4077,Amy Wright,2025-01-20,"Cereal,Fish,Bananas,Eggs,Coffee,Toothpaste,Salt","['Cereal', 'Fish', 'Bananas', 'Eggs', 'Coffee', 'Toothpaste', 'Salt']","['cereal', 'fish', 'bananas', 'eggs', 'coffee', 'toothpaste', 'salt']","['bananas', 'cereal', 'coffee', 'eggs', 'fish', 'salt', 'toothpaste']",bananas; cereal; coffee; eggs; fish; salt; toothpaste
4078,Steven Phillips,2025-09-13,"Yogurt,Tomatoes,Juice","['Yogurt', 'Tomatoes', 'Juice']","['yogurt', 'tomatoes', 'juice']","['juice', 'tomatoes', 'yogurt']",juice; tomatoes; yogurt
4079,Christina Matthews,2025-08-16,"Coffee,Eggs,Fish,Toothpaste","['Coffee', 'Eggs', 'Fish', 'Toothpaste']","['coffee', 'eggs', 'fish', 'toothpaste']","['coffee', 'eggs', 'fish', 'toothpaste']",coffee; eggs; fish; toothpaste
4080,Leslie Ramirez,2025-05-02,"Oranges,Carrots,Yogurt,Grapes","['Oranges', 'Carrots', 'Yogurt', 'Grapes']","['oranges', 'carrots', 'yogurt', 'grapes']","['carrots', 'grapes', 'oranges', 'yogurt']",carrots; grapes; oranges; yogurt
4081,James Ramos DDS,2025-04-16,"Chicken,Toothpaste","['Chicken', 'Toothpaste']","['chicken', 'toothpaste']","['chicken', 'toothpaste']",chicken; toothpaste
4082,Sherri Peterson,2025-02-02,"Fish,Onions","['Fish', 'Onions']","['fish', 'onions']","['fish', 'onions']",fish; onions
4083,Thomas Hart,2025-07-14,"Beef,Sugar,Pasta,Oil,Chicken,Cereal,Carrots","['Beef', 'Sugar', 'Pasta', 'Oil', 'Chicken', 'Cereal', 'Carrots']","['beef', 'sugar', 'pasta', 'oil', 'chicken', 'cereal', 'carrots']","['beef', 'carrots', 'cereal', 'chicken', 'oil', 'pasta', 'sugar']",beef; carrots; cereal; chicken; oil; pasta; sugar
4084,Jason Moreno,2025-05-29,"Bananas,Milk","['Bananas', 'Milk']","['bananas', 'milk']","['bananas', 'milk']",bananas; milk
4085,Christian Bell,2025-08-14,"Onions,Bread,Grapes,Soap","['Onions', 'Bread', 'Grapes', 'Soap']","['onions', 'bread', 'grapes', 'soap']","['bread', 'grapes', 'onions', 'soap']",bread; grapes; onions; soap
4086,Elizabeth Watkins,2025-09-09,"Bananas,Salt,Cheese,Oil,Flour,Milk,Fish","['Bananas', 'Salt', 'Cheese', 'Oil', 'Flour', 'Milk', 'Fish']","['bananas', 'salt', 'cheese', 'oil', 'flour', 'milk', 'fish']","['bananas', 'cheese', 'fish', 'flour', 'milk', 'oil', 'salt']",bananas; cheese; fish; flour; milk; oil; salt
4087,Kimberly Reilly,2025-02-25,"Onions,Salt,Grapes","['Onions', 'Salt', 'Grapes']","['onions', 'salt', 'grapes']","['grapes', 'onions', 'salt']",grapes; onions; salt
4088,William Hall,2025-06-03,"Flour,Bananas,Sugar,Coffee","['Flour', 'Bananas', 'Sugar', 'Coffee']","['flour', 'bananas', 'sugar', 'coffee']","['bananas', 'coffee', 'flour', 'sugar']",bananas; coffee; flour; sugar
4089,Kevin Stone,2025-02-03,"Apples,Fish,Tomatoes,Eggs,Butter,Chicken,Flour","['Apples', 'Fish', 'Tomatoes', 'Eggs', 'Butter', 'Chicken', 'Flour']","['apples', 'fish', 'tomatoes', 'eggs', 'butter', 'chicken', 'flour']","['apples', 'butter', 'chicken', 'eggs', 'fish', 'flour', 'tomatoes']",apples; butter; chicken; eggs; fish; flour; tomatoes
4090,Justin Wagner,2025-07-21,"Bananas,Flour","['Bananas', 'Flour']","['bananas', 'flour']","['bananas', 'flour']",bananas; flour
4091,Theresa Bradley,2025-08-25,"Yogurt,Tomatoes,Fish,Coffee,Salt","['Yogurt', 'Tomatoes', 'Fish', 'Coffee', 'Salt']","['yogurt', 'tomatoes', 'fish', 'coffee', 'salt']","['coffee', 'fish', 'salt', 'tomatoes', 'yogurt']",coffee; fish; salt; tomatoes; yogurt
4092,Jason Ramirez,2025-02-11,"Coffee,Carrots,Tomatoes,Salt,Oil,Potatoes,Soap","['Coffee', 'Carrots', 'Tomatoes', 'Salt', 'Oil', 'Potatoes', 'Soap']","['coffee', 'carrots', 'tomatoes', 'salt', 'oil', 'potatoes', 'soap']","['carrots', 'coffee', 'oil', 'potatoes', 'salt', 'soap', 'tomatoes']",carrots; coffee; oil; potatoes; salt; soap; tomatoes
4093,Sheila Bailey,2025-07-19,"Oranges,Onions,Carrots","['Oranges', 'Onions', 'Carrots']","['oranges', 'onions', 'carrots']","['carrots', 'onions', 'oranges']",carrots; onions; oranges
4094,Catherine Mueller,2025-09-03,"Bread,Onions,Butter","['Bread', 'Onions', 'Butter']","['bread', 'onions', 'butter']","['bread', 'butter', 'onions']",bread; butter; onions
4095,Curtis Stanley,2025-11-03,"Carrots,Coffee,Toothpaste,Yogurt,Chicken","['Carrots', 'Coffee', 'Toothpaste', 'Yogurt', 'Chicken']","['carrots', 'coffee', 'toothpaste', 'yogurt', 'chicken']","['carrots', 'chicken', 'coffee', 'toothpaste', 'yogurt']",carrots; chicken; coffee; toothpaste; yogurt
4096,Jeffery Davis,2025-06-16,"Apples,Coffee,Oranges,Eggs,Salt,Bread,Flour","['Apples', 'Coffee', 'Oranges', 'Eggs', 'Salt', 'Bread', 'Flour']","['apples', 'coffee', 'oranges', 'eggs', 'salt', 'bread', 'flour']","['apples', 'bread', 'coffee', 'eggs', 'flour', 'oranges', 'salt']",apples; bread; coffee; eggs; flour; oranges; salt
4097,Robert Rhodes,2025-03-21,"Salt,Chicken","['Salt', 'Chicken']","['salt', 'chicken']","['chicken', 'salt']",chicken; salt
4098,Daniel Guerrero,2025-03-01,"Chicken,Butter","['Chicken', 'Butter']","['chicken', 'butter']","['butter', 'chicken']",butter; chicken
4099,Monica Fisher,2025-10-01,"Bread,Chicken,Shampoo,Yogurt,Potatoes,Butter","['Bread', 'Chicken', 'Shampoo', 'Yogurt', 'Potatoes', 'Butter']","['bread', 'chicken', 'shampoo', 'yogurt', 'potatoes', 'butter']","['bread', 'butter', 'chicken', 'potatoes', 'shampoo', 'yogurt']",bread; butter; chicken; potatoes; shampoo; yogurt
4100,Tara Brock,2025-01-02,"Toothpaste,Cereal,Flour,Coffee","['Toothpaste', 'Cereal', 'Flour', 'Coffee']","['toothpaste', 'cereal', 'flour', 'coffee']","['cereal', 'coffee', 'flour', 'toothpaste']",cereal; coffee; flour; toothpaste
4101,Amy Patel,2025-04-26,"Grapes,Apples,Juice,Cereal,Pasta","['Grapes', 'Apples', 'Juice', 'Cereal', 'Pasta']","['grapes', 'apples', 'juice', 'cereal', 'pasta']","['apples', 'cereal', 'grapes', 'juice', 'pasta']",apples; cereal; grapes; juice; pasta
4102,Timothy King,2025-07-09,"Cereal,Toothpaste,Shampoo,Butter","['Cereal', 'Toothpaste', 'Shampoo', 'Butter']","['cereal', 'toothpaste', 'shampoo', 'butter']","['butter', 'cereal', 'shampoo', 'toothpaste']",butter; cereal; shampoo; toothpaste
4103,Cynthia Sloan DDS,2025-05-03,"Cereal,Pasta,Cheese,Onions,Yogurt","['Cereal', 'Pasta', 'Cheese', 'Onions', 'Yogurt']","['cereal', 'pasta', 'cheese', 'onions', 'yogurt']","['cereal', 'cheese', 'onions', 'pasta', 'yogurt']",cereal; cheese; onions; pasta; yogurt
4104,Leah Richard,2025-06-02,"Cereal,Chicken,Yogurt,Juice","['Cereal', 'Chicken', 'Yogurt', 'Juice']","['cereal', 'chicken', 'yogurt', 'juice']","['cereal', 'chicken', 'juice', 'yogurt']",cereal; chicken; juice; yogurt
4105,Emily Reed,2025-07-31,"Milk,Salt","['Milk', 'Salt']","['milk', 'salt']","['milk', 'salt']",milk; salt
4106,Jamie Ramirez,2025-01-12,"Flour,Onions","['Flour', 'Onions']","['flour', 'onions']","['flour', 'onions']",flour; onions
4107,Tony Alvarado,2025-11-09,"Flour,Butter,Sugar,Pasta,Apples,Bread,Bananas","['Flour', 'Butter', 'Sugar', 'Pasta', 'Apples', 'Bread', 'Bananas']","['flour', 'butter', 'sugar', 'pasta', 'apples', 'bread', 'bananas']","['apples', 'bananas', 'bread', 'butter', 'flour', 'pasta', 'sugar']",apples; bananas; bread; butter; flour; pasta; sugar
4108,Daniel Rubio,2024-12-23,"Juice,Cheese,Sugar,Soap,Tomatoes,Coffee,Eggs","['Juice', 'Cheese', 'Sugar', 'Soap', 'Tomatoes', 'Coffee', 'Eggs']","['juice', 'cheese', 'sugar', 'soap', 'tomatoes', 'coffee', 'eggs']","['cheese', 'coffee', 'eggs', 'juice', 'soap', 'sugar', 'tomatoes']",cheese; coffee; eggs; juice; soap; sugar; tomatoes
4109,Laura Miller,2025-09-21,"Beef,Bread,Cheese,Onions","['Beef', 'Bread', 'Cheese', 'Onions']","['beef', 'bread', 'cheese', 'onions']","['beef', 'bread', 'cheese', 'onions']",beef; bread; cheese; onions
4110,Jason Patterson,2025-01-29,"Carrots,Bananas,Juice,Cereal,Oranges","['Carrots', 'Bananas', 'Juice', 'Cereal', 'Oranges']","['carrots', 'bananas', 'juice', 'cereal', 'oranges']","['bananas', 'carrots', 'cereal', 'juice', 'oranges']",bananas; carrots; cereal; juice; oranges
4111,Lance Clayton,2025-03-20,"Bananas,Potatoes,Toothpaste,Rice,Salt","['Bananas', 'Potatoes', 'Toothpaste', 'Rice', 'Salt']","['bananas', 'potatoes', 'toothpaste', 'rice', 'salt']","['bananas', 'potatoes', 'rice', 'salt', 'toothpaste']",bananas; potatoes; rice; salt; toothpaste
4112,Jessica Riggs,2025-10-20,"Salt,Cereal,Cheese,Juice,Yogurt","['Salt', 'Cereal', 'Cheese', 'Juice', 'Yogurt']","['salt', 'cereal', 'cheese', 'juice', 'yogurt']","['cereal', 'cheese', 'juice', 'salt', 'yogurt']",cereal; cheese; juice; salt; yogurt
4113,Craig Frank,2025-04-03,"Carrots,Juice,Cereal,Eggs","['Carrots', 'Juice', 'Cereal', 'Eggs']","['carrots', 'juice', 'cereal', 'eggs']","['carrots', 'cereal', 'eggs', 'juice']",carrots; cereal; eggs; juice
4114,Samantha Washington,2025-07-18,"Potatoes,Carrots,Fish,Eggs,Cereal,Shampoo","['Potatoes', 'Carrots', 'Fish', 'Eggs', 'Cereal', 'Shampoo']","['potatoes', 'carrots', 'fish', 'eggs', 'cereal', 'shampoo']","['carrots', 'cereal', 'eggs', 'fish', 'potatoes', 'shampoo']",carrots; cereal; eggs; fish; potatoes; shampoo
4115,Joshua Andrews,2025-02-08,"Bananas,Cheese,Carrots,Onions,Juice,Pasta","['Bananas', 'Cheese', 'Carrots', 'Onions', 'Juice', 'Pasta']","['bananas', 'cheese', 'carrots', 'onions', 'juice', 'pasta']","['bananas', 'carrots', 'cheese', 'juice', 'onions', 'pasta']",bananas; carrots; cheese; juice; onions; pasta
4116,Sandra Franklin,2025-03-25,"Coffee,Soap,Flour,Salt","['Coffee', 'Soap', 'Flour', 'Salt']","['coffee', 'soap', 'flour', 'salt']","['coffee', 'flour', 'salt', 'soap']",coffee; flour; salt; soap
4117,Matthew Johnson,2025-10-08,"Toothpaste,Carrots,Grapes,Bread,Fish,Pasta,Bananas","['Toothpaste', 'Carrots', 'Grapes', 'Bread', 'Fish', 'Pasta', 'Bananas']","['toothpaste', 'carrots', 'grapes', 'bread', 'fish', 'pasta', 'bananas']","['bananas', 'bread', 'carrots', 'fish', 'grapes', 'pasta', 'toothpaste']",bananas; bread; carrots; fish; grapes; pasta; toothpaste
4118,Patrick Huber,2025-11-08,"Tea,Yogurt,Coffee,Onions,Tomatoes,Apples,Chicken","['Tea', 'Yogurt', 'Coffee', 'Onions', 'Tomatoes', 'Apples', 'Chicken']","['tea', 'yogurt', 'coffee', 'onions', 'tomatoes', 'apples', 'chicken']","['apples', 'chicken', 'coffee', 'onions', 'tea', 'tomatoes', 'yogurt']",apples; chicken; coffee; onions; tea; tomatoes; yogurt
4119,Patrick Meyers,2025-11-07,"Pasta,Potatoes,Salt,Onions,Coffee,Butter,Toothpaste","['Pasta', 'Potatoes', 'Salt', 'Onions', 'Coffee', 'Butter', 'Toothpaste']","['pasta', 'potatoes', 'salt', 'onions', 'coffee', 'butter', 'toothpaste']","['butter', 'coffee', 'onions', 'pasta', 'potatoes', 'salt', 'toothpaste']",butter; coffee; onions; pasta; potatoes; salt; toothpaste
4120,Marissa Cervantes,2025-01-24,"Milk,Butter,Chicken,Bread,Tea,Apples","['Milk', 'Butter', 'Chicken', 'Bread', 'Tea', 'Apples']","['milk', 'butter', 'chicken', 'bread', 'tea', 'apples']","['apples', 'bread', 'butter', 'chicken', 'milk', 'tea']",apples; bread; butter; chicken; milk; tea
4121,Norma Mayer,2025-06-10,"Chicken,Milk,Eggs,Pasta,Cereal,Potatoes,Onions","['Chicken', 'Milk', 'Eggs', 'Pasta', 'Cereal', 'Potatoes', 'Onions']","['chicken', 'milk', 'eggs', 'pasta', 'cereal', 'potatoes', 'onions']","['cereal', 'chicken', 'eggs', 'milk', 'onions', 'pasta', 'potatoes']",cereal; chicken; eggs; milk; onions; pasta; potatoes
4122,Kimberly James,2024-12-09,"Flour,Rice,Coffee,Tea,Cereal,Potatoes","['Flour', 'Rice', 'Coffee', 'Tea', 'Cereal', 'Potatoes']","['flour', 'rice', 'coffee', 'tea', 'cereal', 'potatoes']","['cereal', 'coffee', 'flour', 'potatoes', 'rice', 'tea']",cereal; coffee; flour; potatoes; rice; tea
4123,Tina Snyder,2025-01-14,"Toothpaste,Oil,Eggs,Milk,Tea","['Toothpaste', 'Oil', 'Eggs', 'Milk', 'Tea']","['toothpaste', 'oil', 'eggs', 'milk', 'tea']","['eggs', 'milk', 'oil', 'tea', 'toothpaste']",eggs; milk; oil; tea; toothpaste
4124,Dustin Watson,2025-06-07,"Chicken,Tomatoes,Oil,Beef,Yogurt","['Chicken', 'Tomatoes', 'Oil', 'Beef', 'Yogurt']","['chicken', 'tomatoes', 'oil', 'beef', 'yogurt']","['beef', 'chicken', 'oil', 'tomatoes', 'yogurt']",beef; chicken; oil; tomatoes; yogurt
4125,Jacob Clark,2025-10-25,"Cereal,Tomatoes,Coffee,Bananas,Cheese,Chicken","['Cereal', 'Tomatoes', 'Coffee', 'Bananas', 'Cheese', 'Chicken']","['cereal', 'tomatoes', 'coffee', 'bananas', 'cheese', 'chicken']","['bananas', 'cereal', 'cheese', 'chicken', 'coffee', 'tomatoes']",bananas; cereal; cheese; chicken; coffee; tomatoes
4126,Jonathan Mcbride,2025-02-26,"Shampoo,Grapes,Coffee,Fish","['Shampoo', 'Grapes', 'Coffee', 'Fish']","['shampoo', 'grapes', 'coffee', 'fish']","['coffee', 'fish', 'grapes', 'shampoo']",coffee; fish; grapes; shampoo
4127,John Johnson,2024-12-21,"Rice,Potatoes,Bread","['Rice', 'Potatoes', 'Bread']","['rice', 'potatoes', 'bread']","['bread', 'potatoes', 'rice']",bread; potatoes; rice
4128,Jennifer Rowe,2025-09-19,"Potatoes,Chicken,Oranges","['Potatoes', 'Chicken', 'Oranges']","['potatoes', 'chicken', 'oranges']","['chicken', 'oranges', 'potatoes']",chicken; oranges; potatoes
4129,Wesley Heath,2025-06-08,"Tomatoes,Toothpaste,Apples,Butter,Sugar,Tea,Grapes","['Tomatoes', 'Toothpaste', 'Apples', 'Butter', 'Sugar', 'Tea', 'Grapes']","['tomatoes', 'toothpaste', 'apples', 'butter', 'sugar', 'tea', 'grapes']","['apples', 'butter', 'grapes', 'sugar', 'tea', 'tomatoes', 'toothpaste']",apples; butter; grapes; sugar; tea; tomatoes; toothpaste
4130,James Wood,2024-12-27,"Apples,Tea,Onions,Flour,Salt","['Apples', 'Tea', 'Onions', 'Flour', 'Salt']","['apples', 'tea', 'onions', 'flour', 'salt']","['apples', 'flour', 'onions', 'salt', 'tea']",apples; flour; onions; salt; tea
4131,Erika Little,2025-04-19,"Pasta,Beef,Tea,Butter","['Pasta', 'Beef', 'Tea', 'Butter']","['pasta', 'beef', 'tea', 'butter']","['beef', 'butter', 'pasta', 'tea']",beef; butter; pasta; tea
4132,Kenneth Jenkins,2025-05-06,"Grapes,Tomatoes,Butter,Cheese,Yogurt,Oranges,Eggs","['Grapes', 'Tomatoes', 'Butter', 'Cheese', 'Yogurt', 'Oranges', 'Eggs']","['grapes', 'tomatoes', 'butter', 'cheese', 'yogurt', 'oranges', 'eggs']","['butter', 'cheese', 'eggs', 'grapes', 'oranges', 'tomatoes', 'yogurt']",butter; cheese; eggs; grapes; oranges; tomatoes; yogurt
4133,Stacy West,2025-07-20,"Potatoes,Shampoo,Carrots","['Potatoes', 'Shampoo', 'Carrots']","['potatoes', 'shampoo', 'carrots']","['carrots', 'potatoes', 'shampoo']",carrots; potatoes; shampoo
4134,Laura Rivera,2024-12-18,"Onions,Soap","['Onions', 'Soap']","['onions', 'soap']","['onions', 'soap']",onions; soap
4135,Jesse Huff,2025-01-15,"Onions,Rice,Toothpaste,Soap","['Onions', 'Rice', 'Toothpaste', 'Soap']","['onions', 'rice', 'toothpaste', 'soap']","['onions', 'rice', 'soap', 'toothpaste']",onions; rice; soap; toothpaste
4136,Sydney Stewart,2025-01-04,"Sugar,Salt,Butter,Milk","['Sugar', 'Salt', 'Butter', 'Milk']","['sugar', 'salt', 'butter', 'milk']","['butter', 'milk', 'salt', 'sugar']",butter; milk; salt; sugar
4137,Shannon Hall,2025-02-03,"Soap,Bananas,Toothpaste,Rice,Yogurt","['Soap', 'Bananas', 'Toothpaste', 'Rice', 'Yogurt']","['soap', 'bananas', 'toothpaste', 'rice', 'yogurt']","['bananas', 'rice', 'soap', 'toothpaste', 'yogurt']",bananas; rice; soap; toothpaste; yogurt
4138,Jessica Jackson,2024-12-29,"Tea,Shampoo","['Tea', 'Shampoo']","['tea', 'shampoo']","['shampoo', 'tea']",shampoo; tea
4139,Mrs. Kathryn Morales,2025-09-16,"Salt,Tomatoes,Beef,Butter,Cereal,Bananas","['Salt', 'Tomatoes', 'Beef', 'Butter', 'Cereal', 'Bananas']","['salt', 'tomatoes', 'beef', 'butter', 'cereal', 'bananas']","['bananas', 'beef', 'butter', 'cereal', 'salt', 'tomatoes']",bananas; beef; butter; cereal; salt; tomatoes
4140,Joanna Diaz,2025-05-08,"Beef,Tea,Potatoes,Toothpaste,Onions","['Beef', 'Tea', 'Potatoes', 'Toothpaste', 'Onions']","['beef', 'tea', 'potatoes', 'toothpaste', 'onions']","['beef', 'onions', 'potatoes', 'tea', 'toothpaste']",beef; onions; potatoes; tea; toothpaste
4141,David Warren,2025-06-16,"Yogurt,Salt,Toothpaste,Bread,Tomatoes,Fish,Tea","['Yogurt', 'Salt', 'Toothpaste', 'Bread', 'Tomatoes', 'Fish', 'Tea']","['yogurt', 'salt', 'toothpaste', 'bread', 'tomatoes', 'fish', 'tea']","['bread', 'fish', 'salt', 'tea', 'tomatoes', 'toothpaste', 'yogurt']",bread; fish; salt; tea; tomatoes; toothpaste; yogurt
4142,Scott Willis,2025-07-09,"Pasta,Juice,Salt,Soap,Flour","['Pasta', 'Juice', 'Salt', 'Soap', 'Flour']","['pasta', 'juice', 'salt', 'soap', 'flour']","['flour', 'juice', 'pasta', 'salt', 'soap']",flour; juice; pasta; salt; soap
4143,Edward Cox,2025-01-06,"Coffee,Milk,Yogurt","['Coffee', 'Milk', 'Yogurt']","['coffee', 'milk', 'yogurt']","['coffee', 'milk', 'yogurt']",coffee; milk; yogurt
4144,Tanya Powell,2025-03-13,"Onions,Rice,Shampoo,Sugar,Juice,Bread,Coffee","['Onions', 'Rice', 'Shampoo', 'Sugar', 'Juice', 'Bread', 'Coffee']","['onions', 'rice', 'shampoo', 'sugar', 'juice', 'bread', 'coffee']","['bread', 'coffee', 'juice', 'onions', 'rice', 'shampoo', 'sugar']",bread; coffee; juice; onions; rice; shampoo; sugar
4145,Kyle Morrison,2025-08-08,"Bread,Salt,Tea","['Bread', 'Salt', 'Tea']","['bread', 'salt', 'tea']","['bread', 'salt', 'tea']",bread; salt; tea
4146,Aaron Lambert,2025-04-27,"Shampoo,Fish","['Shampoo', 'Fish']","['shampoo', 'fish']","['fish', 'shampoo']",fish; shampoo
4147,Dr. Rebecca Taylor,2025-08-27,"Shampoo,Carrots,Cheese,Sugar","['Shampoo', 'Carrots', 'Cheese', 'Sugar']","['shampoo', 'carrots', 'cheese', 'sugar']","['carrots', 'cheese', 'shampoo', 'sugar']",carrots; cheese; shampoo; sugar
4148,Christopher Poole,2025-08-20,"Onions,Coffee,Beef","['Onions', 'Coffee', 'Beef']","['onions', 'coffee', 'beef']","['beef', 'coffee', 'onions']",beef; coffee; onions
4149,Olivia Morgan,2024-12-01,"Bread,Fish,Oil,Apples,Eggs,Grapes","['Bread', 'Fish', 'Oil', 'Apples', 'Eggs', 'Grapes']","['bread', 'fish', 'oil', 'apples', 'eggs', 'grapes']","['apples', 'bread', 'eggs', 'fish', 'grapes', 'oil']",apples; bread; eggs; fish; grapes; oil
4150,Ellen Woods,2025-09-09,"Soap,Salt,Pasta,Oil,Eggs,Tomatoes,Milk","['Soap', 'Salt', 'Pasta', 'Oil', 'Eggs', 'Tomatoes', 'Milk']","['soap', 'salt', 'pasta', 'oil', 'eggs', 'tomatoes', 'milk']","['eggs', 'milk', 'oil', 'pasta', 'salt', 'soap', 'tomatoes']",eggs; milk; oil; pasta; salt; soap; tomatoes
